direnv: loading /var/home/caromel/Code/ucaromel/.envrc
[ACCUM-ENDPOINT] primalAMR=(96,32) timeEz=4.82155131e-03 fluxSumEz_before=0.00000000e+00
[ACCUM-ENDPOINT] primalAMR=(96,128) timeEz=-4.39209354e-03 fluxSumEz_before=0.00000000e+00
[ACCUM-ENDPOINT] primalAMR=(200,128) timeEz=4.55924156e-03 fluxSumEz_before=0.00000000e+00
[ACCUM-ENDPOINT] primalAMR=(200,32) timeEz=-4.98658451e-03 fluxSumEz_before=0.00000000e+00
[ACCUM-ENDPOINT] primalAMR=(96,64) timeEz=5.12355487e-03 fluxSumEz_before=0.00000000e+00
[ACCUM-ENDPOINT] primalAMR=(96,160) timeEz=-3.60221009e-03 fluxSumEz_before=0.00000000e+00
[ACCUM-ENDPOINT] primalAMR=(200,160) timeEz=7.43357347e-03 fluxSumEz_before=0.00000000e+00
[ACCUM-ENDPOINT] primalAMR=(200,64) timeEz=-5.39141048e-03 fluxSumEz_before=0.00000000e+00
[ACCUM-ENDPOINT] primalAMR=(96,128) timeEz=-4.17092427e-03 fluxSumEz_before=-1.09802339e-03
[ACCUM-ENDPOINT] primalAMR=(96,32) timeEz=4.57853166e-03 fluxSumEz_before=1.20538783e-03
[ACCUM-ENDPOINT] primalAMR=(200,128) timeEz=4.32254613e-03 fluxSumEz_before=1.13981039e-03
[ACCUM-ENDPOINT] primalAMR=(200,32) timeEz=-4.72842663e-03 fluxSumEz_before=-1.24664613e-03
[ACCUM-ENDPOINT] primalAMR=(96,160) timeEz=-3.45259109e-03 fluxSumEz_before=-9.00552523e-04
[ACCUM-ENDPOINT] primalAMR=(96,64) timeEz=4.86834513e-03 fluxSumEz_before=1.28088872e-03
[ACCUM-ENDPOINT] primalAMR=(200,64) timeEz=-5.10957131e-03 fluxSumEz_before=-1.34785262e-03
[ACCUM-ENDPOINT] primalAMR=(200,160) timeEz=6.99772159e-03 fluxSumEz_before=1.85839337e-03
[ACCUM-ENDPOINT] primalAMR=(96,32) timeEz=4.35545808e-03 fluxSumEz_before=2.35002074e-03
[ACCUM-ENDPOINT] primalAMR=(200,128) timeEz=4.10581231e-03 fluxSumEz_before=2.22044692e-03
[ACCUM-ENDPOINT] primalAMR=(96,128) timeEz=-3.96779970e-03 fluxSumEz_before=-2.14075445e-03
[ACCUM-ENDPOINT] primalAMR=(96,160) timeEz=-3.32243908e-03 fluxSumEz_before=-1.76370030e-03
[ACCUM-ENDPOINT] primalAMR=(200,32) timeEz=-4.49202273e-03 fluxSumEz_before=-2.42875279e-03
[ACCUM-ENDPOINT] primalAMR=(96,64) timeEz=4.63473540e-03 fluxSumEz_before=2.49797500e-03
[ACCUM-ENDPOINT] primalAMR=(200,160) timeEz=6.58387513e-03 fluxSumEz_before=3.60782377e-03
[ACCUM-ENDPOINT] primalAMR=(200,64) timeEz=-4.85109840e-03 fluxSumEz_before=-2.62524545e-03
[ACCUM-ENDPOINT] primalAMR=(96,32) timeEz=4.15208930e-03 fluxSumEz_before=3.43888527e-03
[ACCUM-ENDPOINT] primalAMR=(96,128) timeEz=-3.78250355e-03 fluxSumEz_before=-3.13270438e-03
[ACCUM-ENDPOINT] primalAMR=(96,160) timeEz=-3.20243245e-03 fluxSumEz_before=-2.59431007e-03
[ACCUM-ENDPOINT] primalAMR=(200,32) timeEz=-4.27700583e-03 fluxSumEz_before=-3.55175847e-03
[ACCUM-ENDPOINT] primalAMR=(200,128) timeEz=3.90870529e-03 fluxSumEz_before=3.24690000e-03
[ACCUM-ENDPOINT] primalAMR=(96,64) timeEz=4.42214538e-03 fluxSumEz_before=3.65665885e-03
[ACCUM-ENDPOINT] primalAMR=(200,64) timeEz=-4.61583113e-03 fluxSumEz_before=-3.83802005e-03
[ACCUM-ENDPOINT] primalAMR=(200,160) timeEz=6.20552530e-03 fluxSumEz_before=5.25379255e-03
[REFLUX] dir=1 side=0 B-AMR=(59,63) E-AMR=(59,64) eComp=2 timeE=-2.75701773e-05 fluxSumE=-3.47878964e-03 dE=3.45121947e-03
[REFLUX] dir=1 side=0 B-AMR=(60,63) E-AMR=(60,64) eComp=2 timeE=-2.63814224e-05 fluxSumE=-3.33514346e-03 dE=3.30876204e-03
[REFLUX] dir=1 side=0 B-AMR=(70,15) E-AMR=(70,16) eComp=2 timeE=1.16534528e-05 fluxSumE=1.40893853e-03 dE=-1.39728508e-03
[REFLUX] dir=1 side=0 B-AMR=(71,15) E-AMR=(71,16) eComp=2 timeE=9.41373237e-06 fluxSumE=1.13626366e-03 dE=-1.12684993e-03
[REFLUX] dir=1 side=0 B-AMR=(72,15) E-AMR=(72,16) eComp=2 timeE=7.14403040e-06 fluxSumE=8.59641252e-04 dE=-8.52497222e-04
[REFLUX] dir=1 side=0 B-AMR=(73,15) E-AMR=(73,16) eComp=2 timeE=4.87077721e-06 fluxSumE=5.82228902e-04 dE=-5.77358124e-04
[REFLUX] dir=1 side=0 B-AMR=(74,15) E-AMR=(74,16) eComp=2 timeE=2.66729742e-06 fluxSumE=3.05752417e-04 dE=-3.03085119e-04
[REFLUX] dir=1 side=0 B-AMR=(75,15) E-AMR=(75,16) eComp=2 timeE=7.73266225e-07 fluxSumE=-1.86521392e-06 dE=2.63848014e-06
[REFLUX] dir=1 side=0 B-AMR=(76,15) E-AMR=(76,16) eComp=2 timeE=-2.12398894e-06 fluxSumE=-3.08036644e-04 dE=3.05912655e-04
[REFLUX] dir=1 side=0 B-AMR=(6,63) E-AMR=(6,64) eComp=2 timeE=3.25776479e-05 fluxSumE=3.92368411e-03 dE=-3.89110646e-03
[REFLUX] dir=1 side=0 B-AMR=(7,63) E-AMR=(7,64) eComp=2 timeE=3.17276999e-05 fluxSumE=3.81719597e-03 dE=-3.78546827e-03
[REFLUX] dir=1 side=0 B-AMR=(8,63) E-AMR=(8,64) eComp=2 timeE=3.07561775e-05 fluxSumE=3.69555129e-03 dE=-3.66479511e-03
[REFLUX] dir=1 side=0 B-AMR=(9,63) E-AMR=(9,64) eComp=2 timeE=2.96669488e-05 fluxSumE=3.55926411e-03 dE=-3.52959716e-03
[REFLUX] dir=1 side=0 B-AMR=(10,63) E-AMR=(10,64) eComp=2 timeE=2.84643523e-05 fluxSumE=3.40890937e-03 dE=-3.38044502e-03
[REFLUX] dir=1 side=0 B-AMR=(11,15) E-AMR=(11,16) eComp=2 timeE=-2.84231115e-05 fluxSumE=-3.55219890e-03 dE=3.52377579e-03
[REFLUX] dir=1 side=0 B-AMR=(12,15) E-AMR=(12,16) eComp=2 timeE=-2.68753161e-05 fluxSumE=-3.35934684e-03 dE=3.33247152e-03
[REFLUX] dir=1 side=0 B-AMR=(13,15) E-AMR=(13,16) eComp=2 timeE=-2.52206636e-05 fluxSumE=-3.15334248e-03 dE=3.12812182e-03
[REFLUX] dir=1 side=0 B-AMR=(14,15) E-AMR=(14,16) eComp=2 timeE=-2.34658262e-05 fluxSumE=-2.93504172e-03 dE=2.91157589e-03
[REFLUX] dir=1 side=0 B-AMR=(15,15) E-AMR=(15,16) eComp=2 timeE=-2.16179213e-05 fluxSumE=-2.70535090e-03 dE=2.68373298e-03
[REFLUX] dir=1 side=0 B-AMR=(16,15) E-AMR=(16,16) eComp=2 timeE=-1.96844994e-05 fluxSumE=-2.46522338e-03 dE=2.44553888e-03
[REFLUX] dir=1 side=0 B-AMR=(17,15) E-AMR=(17,16) eComp=2 timeE=-1.76735278e-05 fluxSumE=-2.21566035e-03 dE=2.19798682e-03
[REFLUX] dir=1 side=0 B-AMR=(61,63) E-AMR=(61,64) eComp=2 timeE=-2.50846695e-05 fluxSumE=-3.17833845e-03 dE=3.15325378e-03
[REFLUX] dir=1 side=0 B-AMR=(62,63) E-AMR=(62,64) eComp=2 timeE=-2.36849170e-05 fluxSumE=-3.00895283e-03 dE=2.98526792e-03
[REFLUX] dir=1 side=0 B-AMR=(63,63) E-AMR=(63,64) eComp=2 timeE=-2.21875715e-05 fluxSumE=-2.82761469e-03 dE=2.80542711e-03
[REFLUX] dir=1 side=0 B-AMR=(64,63) E-AMR=(64,64) eComp=2 timeE=-2.05984289e-05 fluxSumE=-2.63500061e-03 dE=2.61440218e-03
[REFLUX] dir=1 side=0 B-AMR=(77,15) E-AMR=(77,16) eComp=2 timeE=-4.46453082e-06 fluxSumE=-5.85844388e-04 dE=5.81379857e-04
[REFLUX] dir=1 side=0 B-AMR=(78,15) E-AMR=(78,16) eComp=2 timeE=-6.75566054e-06 fluxSumE=-8.65328188e-04 dE=8.58572527e-04
[REFLUX] dir=1 side=0 B-AMR=(79,15) E-AMR=(79,16) eComp=2 timeE=-9.02497985e-06 fluxSumE=-1.14481390e-03 dE=1.13578892e-03
[REFLUX] dir=1 side=0 B-AMR=(11,63) E-AMR=(11,64) eComp=2 timeE=2.71531789e-05 fluxSumE=3.24512029e-03 dE=-3.21796711e-03
[REFLUX] dir=1 side=0 B-AMR=(12,63) E-AMR=(12,64) eComp=2 timeE=2.57386537e-05 fluxSumE=3.06858537e-03 dE=-3.04284672e-03
[REFLUX] dir=1 side=0 B-AMR=(13,63) E-AMR=(13,64) eComp=2 timeE=2.42264147e-05 fluxSumE=2.88004543e-03 dE=-2.85581902e-03
[REFLUX] dir=1 side=0 B-AMR=(14,63) E-AMR=(14,64) eComp=2 timeE=2.26224909e-05 fluxSumE=2.68029040e-03 dE=-2.65766791e-03
[REFLUX] dir=1 side=0 B-AMR=(18,15) E-AMR=(18,16) eComp=2 timeE=-1.55933594e-05 fluxSumE=-1.95771316e-03 dE=1.94211981e-03
[REFLUX] dir=1 side=0 B-AMR=(19,15) E-AMR=(19,16) eComp=2 timeE=-1.34526612e-05 fluxSumE=-1.69245730e-03 dE=1.67900464e-03
[REFLUX] dir=1 side=0 B-AMR=(20,15) E-AMR=(20,16) eComp=2 timeE=-1.12602439e-05 fluxSumE=-1.42106637e-03 dE=1.40980613e-03
[REFLUX] dir=1 side=0 B-AMR=(21,15) E-AMR=(21,16) eComp=2 timeE=-9.02497985e-06 fluxSumE=-1.14481390e-03 dE=1.13578892e-03
[REFLUX] dir=1 side=0 B-AMR=(65,63) E-AMR=(65,64) eComp=2 timeE=-1.89236540e-05 fluxSumE=-2.43183436e-03 dE=2.41291071e-03
[REFLUX] dir=1 side=0 B-AMR=(66,63) E-AMR=(66,64) eComp=2 timeE=-1.71697587e-05 fluxSumE=-2.21888582e-03 dE=2.20171606e-03
[REFLUX] dir=1 side=0 B-AMR=(80,15) E-AMR=(80,16) eComp=2 timeE=-1.12602439e-05 fluxSumE=-1.42106637e-03 dE=1.40980613e-03
[REFLUX] dir=1 side=0 B-AMR=(81,15) E-AMR=(81,16) eComp=2 timeE=-1.34526612e-05 fluxSumE=-1.69245730e-03 dE=1.67900464e-03
[REFLUX] dir=1 side=0 B-AMR=(82,15) E-AMR=(82,16) eComp=2 timeE=-1.55933594e-05 fluxSumE=-1.95771316e-03 dE=1.94211981e-03
[REFLUX] dir=1 side=0 B-AMR=(83,15) E-AMR=(83,16) eComp=2 timeE=-1.76735278e-05 fluxSumE=-2.21566035e-03 dE=2.19798682e-03
[REFLUX] dir=1 side=0 B-AMR=(84,15) E-AMR=(84,16) eComp=2 timeE=-1.96844994e-05 fluxSumE=-2.46522338e-03 dE=2.44553888e-03
[REFLUX] dir=1 side=0 B-AMR=(15,63) E-AMR=(15,64) eComp=2 timeE=2.09332776e-05 fluxSumE=2.47015626e-03 dE=-2.44922298e-03
[REFLUX] dir=1 side=0 B-AMR=(16,63) E-AMR=(16,64) eComp=2 timeE=1.91655111e-05 fluxSumE=2.25052217e-03 dE=-2.23135666e-03
[REFLUX] dir=1 side=0 B-AMR=(17,63) E-AMR=(17,64) eComp=2 timeE=1.73262415e-05 fluxSumE=2.02230824e-03 dE=-2.00498200e-03
[REFLUX] dir=1 side=0 B-AMR=(18,63) E-AMR=(18,64) eComp=2 timeE=1.54228042e-05 fluxSumE=1.78647511e-03 dE=-1.77105230e-03
[REFLUX] dir=1 side=0 B-AMR=(19,63) E-AMR=(19,64) eComp=2 timeE=1.34627895e-05 fluxSumE=1.54402773e-03 dE=-1.53056494e-03
[REFLUX] dir=1 side=0 B-AMR=(22,15) E-AMR=(22,16) eComp=2 timeE=-6.75566054e-06 fluxSumE=-8.65328188e-04 dE=8.58572527e-04
[REFLUX] dir=1 side=0 B-AMR=(23,15) E-AMR=(23,16) eComp=2 timeE=-4.46453082e-06 fluxSumE=-5.85844388e-04 dE=5.81379857e-04
[REFLUX] dir=1 side=0 B-AMR=(24,15) E-AMR=(24,16) eComp=2 timeE=-2.12398894e-06 fluxSumE=-3.08036644e-04 dE=3.05912655e-04
[REFLUX] dir=1 side=0 B-AMR=(25,15) E-AMR=(25,16) eComp=2 timeE=7.73266225e-07 fluxSumE=-1.86521392e-06 dE=2.63848014e-06
[REFLUX] dir=1 side=0 B-AMR=(26,15) E-AMR=(26,16) eComp=2 timeE=2.66729742e-06 fluxSumE=3.05752417e-04 dE=-3.03085119e-04
[REFLUX] dir=1 side=0 B-AMR=(27,15) E-AMR=(27,16) eComp=2 timeE=4.87077721e-06 fluxSumE=5.82228902e-04 dE=-5.77358124e-04
[REFLUX] dir=1 side=0 B-AMR=(67,63) E-AMR=(67,64) eComp=2 timeE=-1.53435783e-05 fluxSumE=-1.99697044e-03 dE=1.98162686e-03
[REFLUX] dir=1 side=0 B-AMR=(68,63) E-AMR=(68,64) eComp=2 timeE=-1.34522469e-05 fluxSumE=-1.76695042e-03 dE=1.75349817e-03
[REFLUX] dir=1 side=0 B-AMR=(69,63) E-AMR=(69,64) eComp=2 timeE=-1.15031724e-05 fluxSumE=-1.52973985e-03 dE=1.51823668e-03
[REFLUX] dir=1 side=0 B-AMR=(85,15) E-AMR=(85,16) eComp=2 timeE=-2.16179213e-05 fluxSumE=-2.70535090e-03 dE=2.68373298e-03
[REFLUX] dir=1 side=0 B-AMR=(86,15) E-AMR=(86,16) eComp=2 timeE=-2.34658262e-05 fluxSumE=-2.93504172e-03 dE=2.91157589e-03
[REFLUX] dir=1 side=0 B-AMR=(87,15) E-AMR=(87,16) eComp=2 timeE=-2.52206636e-05 fluxSumE=-3.15334248e-03 dE=3.12812182e-03
[REFLUX] dir=1 side=0 B-AMR=(88,15) E-AMR=(88,16) eComp=2 timeE=-2.68753161e-05 fluxSumE=-3.35934684e-03 dE=3.33247152e-03
[REFLUX] dir=1 side=0 B-AMR=(89,15) E-AMR=(89,16) eComp=2 timeE=-2.84231115e-05 fluxSumE=-3.55219890e-03 dE=3.52377579e-03
[REFLUX] dir=1 side=0 B-AMR=(90,15) E-AMR=(90,16) eComp=2 timeE=-2.98578360e-05 fluxSumE=-3.73109653e-03 dE=3.70123869e-03
[REFLUX] dir=1 side=0 B-AMR=(91,15) E-AMR=(91,16) eComp=2 timeE=-3.11737483e-05 fluxSumE=-3.89529472e-03 dE=3.86412097e-03
[REFLUX] dir=1 side=0 B-AMR=(20,63) E-AMR=(20,64) eComp=2 timeE=1.14540237e-05 fluxSumE=1.29602984e-03 dE=-1.28457582e-03
[REFLUX] dir=1 side=0 B-AMR=(21,63) E-AMR=(21,64) eComp=2 timeE=9.40448446e-06 fluxSumE=1.04365262e-03 dE=-1.03424814e-03
[REFLUX] dir=1 side=0 B-AMR=(22,63) E-AMR=(22,64) eComp=2 timeE=7.32236373e-06 fluxSumE=7.88380693e-04 dE=-7.81058329e-04
[REFLUX] dir=1 side=0 B-AMR=(23,63) E-AMR=(23,64) eComp=2 timeE=5.21628473e-06 fluxSumE=5.33183783e-04 dE=-5.27967498e-04
[REFLUX] dir=1 side=0 B-AMR=(24,63) E-AMR=(24,64) eComp=2 timeE=3.09386634e-06 fluxSumE=2.79570458e-04 dE=-2.76476591e-04
[REFLUX] dir=1 side=0 B-AMR=(28,15) E-AMR=(28,16) eComp=2 timeE=7.14403040e-06 fluxSumE=8.59641252e-04 dE=-8.52497222e-04
[REFLUX] dir=1 side=0 B-AMR=(29,15) E-AMR=(29,16) eComp=2 timeE=9.41373237e-06 fluxSumE=1.13626366e-03 dE=-1.12684993e-03
[REFLUX] dir=1 side=0 B-AMR=(30,15) E-AMR=(30,16) eComp=2 timeE=1.16534528e-05 fluxSumE=1.40893853e-03 dE=-1.39728508e-03
[REFLUX] dir=1 side=0 B-AMR=(31,15) E-AMR=(31,16) eComp=2 timeE=1.38494679e-05 fluxSumE=1.67607283e-03 dE=-1.66222336e-03
[REFLUX] dir=1 side=0 B-AMR=(32,15) E-AMR=(32,16) eComp=2 timeE=1.59911357e-05 fluxSumE=1.93645564e-03 dE=-1.92046451e-03
[REFLUX] dir=1 side=0 B-AMR=(70,63) E-AMR=(70,64) eComp=2 timeE=-9.50400494e-06 fluxSumE=-1.28632118e-03 dE=1.27681717e-03
[REFLUX] dir=1 side=0 B-AMR=(71,63) E-AMR=(71,64) eComp=2 timeE=-7.46266278e-06 fluxSumE=-1.03779472e-03 dE=1.03033206e-03
[REFLUX] dir=1 side=0 B-AMR=(72,63) E-AMR=(72,64) eComp=2 timeE=-5.38729103e-06 fluxSumE=-7.85586412e-04 dE=7.80199121e-04
[REFLUX] dir=1 side=0 B-AMR=(92,15) E-AMR=(92,16) eComp=2 timeE=-3.23655959e-05 fluxSumE=-4.04410877e-03 dE=4.01174318e-03
[REFLUX] dir=1 side=0 B-AMR=(93,15) E-AMR=(93,16) eComp=2 timeE=-3.34286289e-05 fluxSumE=-4.17691729e-03 dE=4.14348866e-03
[REFLUX] dir=1 side=0 B-AMR=(94,15) E-AMR=(94,16) eComp=2 timeE=-3.43586177e-05 fluxSumE=-4.29316499e-03 dE=4.25880637e-03
[REFLUX] dir=1 side=0 B-AMR=(95,15) E-AMR=(95,16) eComp=2 timeE=-3.51518668e-05 fluxSumE=-4.39236519e-03 dE=4.35721333e-03
[REFLUX] dir=1 side=0 B-AMR=(25,63) E-AMR=(25,64) eComp=2 timeE=9.40757338e-07 fluxSumE=-6.10308168e-07 dE=1.55106551e-06
[REFLUX] dir=1 side=0 B-AMR=(26,63) E-AMR=(26,64) eComp=2 timeE=-1.16557461e-06 fluxSumE=-2.80359857e-04 dE=2.79194282e-04
[REFLUX] dir=1 side=0 B-AMR=(27,63) E-AMR=(27,64) eComp=2 timeE=-3.28565852e-06 fluxSumE=-5.32609415e-04 dE=5.29323756e-04
[REFLUX] dir=1 side=0 B-AMR=(28,63) E-AMR=(28,64) eComp=2 timeE=-5.38729103e-06 fluxSumE=-7.85586412e-04 dE=7.80199121e-04
[REFLUX] dir=1 side=0 B-AMR=(33,15) E-AMR=(33,16) eComp=2 timeE=1.80693011e-05 fluxSumE=2.18899831e-03 dE=-2.17092901e-03
[REFLUX] dir=1 side=0 B-AMR=(34,15) E-AMR=(34,16) eComp=2 timeE=2.00754779e-05 fluxSumE=2.43270302e-03 dE=-2.41262754e-03
[REFLUX] dir=1 side=0 B-AMR=(35,15) E-AMR=(35,16) eComp=2 timeE=2.20017548e-05 fluxSumE=2.66661639e-03 dE=-2.64461464e-03
[REFLUX] dir=1 side=0 B-AMR=(36,15) E-AMR=(36,16) eComp=2 timeE=2.38406702e-05 fluxSumE=2.88983056e-03 dE=-2.86598989e-03
[REFLUX] dir=1 side=0 B-AMR=(73,63) E-AMR=(73,64) eComp=2 timeE=-3.28565852e-06 fluxSumE=-5.32609415e-04 dE=5.29323756e-04
[REFLUX] dir=1 side=0 B-AMR=(74,63) E-AMR=(74,64) eComp=2 timeE=-1.16557461e-06 fluxSumE=-2.80359857e-04 dE=2.79194282e-04
[REFLUX] dir=1 side=0 B-AMR=(75,63) E-AMR=(75,64) eComp=2 timeE=9.40757338e-07 fluxSumE=-6.10308168e-07 dE=1.55106551e-06
[REFLUX] dir=1 side=0 B-AMR=(96,15) E-AMR=(96,16) eComp=2 timeE=-3.58052260e-05 fluxSumE=-4.47410248e-03 dE=4.43829725e-03
[REFLUX] dir=1 side=0 B-AMR=(97,15) E-AMR=(97,16) eComp=2 timeE=-3.63160905e-05 fluxSumE=-4.53802889e-03 dE=4.50171280e-03
[REFLUX] dir=1 side=0 B-AMR=(98,15) E-AMR=(98,16) eComp=2 timeE=-3.66824429e-05 fluxSumE=-4.58389366e-03 dE=4.54721122e-03
[REFLUX] dir=1 side=0 B-AMR=(99,15) E-AMR=(99,16) eComp=2 timeE=-3.69028397e-05 fluxSumE=-4.61142553e-03 dE=4.57452269e-03
[REFLUX] dir=1 side=0 B-AMR=(100,15) E-AMR=(100,16) eComp=2 timeE=-3.69764030e-05 fluxSumE=-4.62100993e-03 dE=4.58403352e-03
[REFLUX] dir=1 side=0 B-AMR=(29,63) E-AMR=(29,64) eComp=2 timeE=-7.46266278e-06 fluxSumE=-1.03779472e-03 dE=1.03033206e-03
[REFLUX] dir=1 side=0 B-AMR=(30,63) E-AMR=(30,64) eComp=2 timeE=-9.50400494e-06 fluxSumE=-1.28632118e-03 dE=1.27681717e-03
[REFLUX] dir=1 side=0 B-AMR=(31,63) E-AMR=(31,64) eComp=2 timeE=-1.15031724e-05 fluxSumE=-1.52973985e-03 dE=1.51823668e-03
[REFLUX] dir=1 side=0 B-AMR=(32,63) E-AMR=(32,64) eComp=2 timeE=-1.34522469e-05 fluxSumE=-1.76695042e-03 dE=1.75349817e-03
[REFLUX] dir=1 side=0 B-AMR=(33,63) E-AMR=(33,64) eComp=2 timeE=-1.53435783e-05 fluxSumE=-1.99697044e-03 dE=1.98162686e-03
[REFLUX] dir=1 side=0 B-AMR=(37,15) E-AMR=(37,16) eComp=2 timeE=2.55851639e-05 fluxSumE=3.10149347e-03 dE=-3.07590830e-03
[REFLUX] dir=1 side=0 B-AMR=(38,15) E-AMR=(38,16) eComp=2 timeE=2.72285659e-05 fluxSumE=3.30080250e-03 dE=-3.27357393e-03
[REFLUX] dir=1 side=0 B-AMR=(39,15) E-AMR=(39,16) eComp=2 timeE=2.87646048e-05 fluxSumE=3.48700754e-03 dE=-3.45824293e-03
[REFLUX] dir=1 side=0 B-AMR=(40,15) E-AMR=(40,16) eComp=2 timeE=3.01874250e-05 fluxSumE=3.65941163e-03 dE=-3.62922421e-03
[REFLUX] dir=1 side=0 B-AMR=(41,15) E-AMR=(41,16) eComp=2 timeE=3.14916062e-05 fluxSumE=3.81737210e-03 dE=-3.78588049e-03
[REFLUX] dir=1 side=0 B-AMR=(76,63) E-AMR=(76,64) eComp=2 timeE=3.09386634e-06 fluxSumE=2.79570458e-04 dE=-2.76476591e-04
[REFLUX] dir=1 side=0 B-AMR=(77,63) E-AMR=(77,64) eComp=2 timeE=5.21628473e-06 fluxSumE=5.33183783e-04 dE=-5.27967498e-04
[REFLUX] dir=1 side=0 B-AMR=(78,63) E-AMR=(78,64) eComp=2 timeE=7.32236373e-06 fluxSumE=7.88380693e-04 dE=-7.81058329e-04
[REFLUX] dir=1 side=0 B-AMR=(50,15) E-AMR=(50,16) eComp=0 timeE=-1.73192627e-05 fluxSumE=-1.70198462e-05 dE=-2.99416520e-07
[REFLUX] dir=1 side=0 B-AMR=(51,15) E-AMR=(51,16) eComp=0 timeE=-5.16845347e-05 fluxSumE=-5.05550018e-05 dE=-1.12953288e-06
[REFLUX] dir=1 side=0 B-AMR=(52,15) E-AMR=(52,16) eComp=0 timeE=-8.52343573e-05 fluxSumE=-8.32997838e-05 dE=-1.93457344e-06
[REFLUX] dir=1 side=0 B-AMR=(53,15) E-AMR=(53,16) eComp=0 timeE=-1.17439399e-04 fluxSumE=-1.14723018e-04 dE=-2.71638091e-06
[REFLUX] dir=1 side=0 B-AMR=(34,63) E-AMR=(34,64) eComp=2 timeE=-1.71697587e-05 fluxSumE=-2.21888582e-03 dE=2.20171606e-03
[REFLUX] dir=1 side=0 B-AMR=(35,63) E-AMR=(35,64) eComp=2 timeE=-1.89236540e-05 fluxSumE=-2.43183436e-03 dE=2.41291071e-03
[REFLUX] dir=1 side=0 B-AMR=(36,63) E-AMR=(36,64) eComp=2 timeE=-2.05984289e-05 fluxSumE=-2.63500061e-03 dE=2.61440218e-03
[REFLUX] dir=1 side=0 B-AMR=(37,63) E-AMR=(37,64) eComp=2 timeE=-2.21875715e-05 fluxSumE=-2.82761469e-03 dE=2.80542711e-03
[REFLUX] dir=1 side=0 B-AMR=(38,63) E-AMR=(38,64) eComp=2 timeE=-2.36849170e-05 fluxSumE=-3.00895283e-03 dE=2.98526792e-03
[REFLUX] dir=1 side=0 B-AMR=(39,63) E-AMR=(39,64) eComp=2 timeE=-2.50846695e-05 fluxSumE=-3.17833845e-03 dE=3.15325378e-03
[REFLUX] dir=1 side=0 B-AMR=(40,63) E-AMR=(40,64) eComp=2 timeE=-2.63814224e-05 fluxSumE=-3.33514346e-03 dE=3.30876204e-03
[REFLUX] dir=1 side=0 B-AMR=(41,63) E-AMR=(41,64) eComp=2 timeE=-2.75701773e-05 fluxSumE=-3.47878964e-03 dE=3.45121947e-03
[REFLUX] dir=1 side=0 B-AMR=(42,63) E-AMR=(42,64) eComp=2 timeE=-2.86463608e-05 fluxSumE=-3.60875003e-03 dE=3.58010367e-03
[REFLUX] dir=1 side=0 B-AMR=(42,15) E-AMR=(42,16) eComp=2 timeE=3.26721826e-05 fluxSumE=3.96030287e-03 dE=-3.92763068e-03
[REFLUX] dir=1 side=0 B-AMR=(43,15) E-AMR=(43,16) eComp=2 timeE=3.37246614e-05 fluxSumE=4.08767605e-03 dE=-4.05395139e-03
[REFLUX] dir=1 side=0 B-AMR=(44,15) E-AMR=(44,16) eComp=2 timeE=3.46450390e-05 fluxSumE=4.19902290e-03 dE=-4.16437786e-03
[REFLUX] dir=1 side=0 B-AMR=(45,15) E-AMR=(45,16) eComp=2 timeE=3.54298163e-05 fluxSumE=4.29393497e-03 dE=-4.25850516e-03
[REFLUX] dir=1 side=0 B-AMR=(46,15) E-AMR=(46,16) eComp=2 timeE=3.60760110e-05 fluxSumE=4.37206553e-03 dE=-4.33598952e-03
[REFLUX] dir=1 side=0 B-AMR=(47,15) E-AMR=(47,16) eComp=2 timeE=3.65811686e-05 fluxSumE=4.43312424e-03 dE=-4.39654307e-03
[REFLUX] dir=1 side=0 B-AMR=(0,15) E-AMR=(0,16) eComp=0 timeE=-1.73464182e-05 fluxSumE=-1.79170908e-05 dE=5.70672652e-07
[REFLUX] dir=1 side=0 B-AMR=(1,15) E-AMR=(1,16) eComp=0 timeE=-5.17658593e-05 fluxSumE=-5.37185737e-05 dE=1.95271436e-06
[REFLUX] dir=1 side=0 B-AMR=(79,63) E-AMR=(79,64) eComp=2 timeE=9.40448446e-06 fluxSumE=1.04365262e-03 dE=-1.03424814e-03
[REFLUX] dir=1 side=0 B-AMR=(80,63) E-AMR=(80,64) eComp=2 timeE=1.14540237e-05 fluxSumE=1.29602984e-03 dE=-1.28457582e-03
[REFLUX] dir=1 side=0 B-AMR=(81,63) E-AMR=(81,64) eComp=2 timeE=1.34627895e-05 fluxSumE=1.54402773e-03 dE=-1.53056494e-03
[REFLUX] dir=1 side=0 B-AMR=(82,63) E-AMR=(82,64) eComp=2 timeE=1.54228042e-05 fluxSumE=1.78647511e-03 dE=-1.77105230e-03
[REFLUX] dir=1 side=0 B-AMR=(83,63) E-AMR=(83,64) eComp=2 timeE=1.73262415e-05 fluxSumE=2.02230824e-03 dE=-2.00498200e-03
[REFLUX] dir=1 side=0 B-AMR=(54,15) E-AMR=(54,16) eComp=0 timeE=-1.47791544e-04 fluxSumE=-1.44297196e-04 dE=-3.49434852e-06
[REFLUX] dir=1 side=0 B-AMR=(55,15) E-AMR=(55,16) eComp=0 timeE=-1.75811908e-04 fluxSumE=-1.71539165e-04 dE=-4.27274293e-06
[REFLUX] dir=1 side=0 B-AMR=(56,15) E-AMR=(56,16) eComp=0 timeE=-2.01058392e-04 fluxSumE=-1.96006820e-04 dE=-5.05157283e-06
